"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"673","SUCCESS","0","6","32768","0","0.0","610","2","219.0681306004343","236.76263060043632","17.694500000002023"
"674","SUCCESS","0","6","32768","0","0.0","103","2","219.0681306004343","384.8208806004542","165.7527500000199"
"676","SUCCESS","0","9","32768","0","0.0","1007","2","219.0681306004343","227.7516306004353","8.683500000001004"
"677","SUCCESS","0","9","32768","0","0.0","1087","2","219.0681306004343","227.09163060043522","8.023500000000922"
"678","SUCCESS","0","6","32768","0","0.0","465","2","219.0681306004343","237.51663060043637","18.44850000000207"
"679","SUCCESS","0","6","32768","0","0.0","735","2","219.0681306004343","236.10263060043624","17.03450000000194"
"680","SUCCESS","0","6","32768","0","0.0","165","2","219.0681306004343","375.58088060045304","156.51275000001874"
"681","SUCCESS","0","4","32768","0","0.0","219","2","219.0681306004343","226.43163060043514","7.36350000000084"
"682","SUCCESS","0","1","32768","0","0.0","847","2","219.0681306004343","312.1183806004452","93.05025000001092"
"683","SUCCESS","0","6","32768","0","0.0","371","2","219.0681306004343","242.79663060043703","23.728500000002725"
"685","SUCCESS","0","0","32768","0","0.0","1412","2","219.0681306004343","228.4026306004353","9.334500000000986"
"686","SUCCESS","0","6","32768","0","0.0","440","2","219.0681306004343","238.83663060043654","19.768500000002234"
"687","SUCCESS","0","9","32768","0","0.0","471","2","219.0681306004343","227.96263060043523","8.894500000000932"
"688","SUCCESS","0","9","32768","0","0.0","1033","2","219.0681306004343","227.31163060043525","8.24350000000095"
"689","SUCCESS","0","3","32768","0","0.0","1238","2","227.09163060043522","233.90263060043597","6.811000000000746"
"690","SUCCESS","0","4","32768","0","0.0","1181","2","227.09163060043522","232.5826306004358","5.491000000000582"
"692","SUCCESS","0","4","32768","0","0.0","1152","2","227.09163060043522","232.4726306004358","5.381000000000569"
"693","SUCCESS","0","6","32768","0","0.0","610","2","227.09163060043522","246.52463060043746","19.433000000002238"
"694","SUCCESS","0","4","32768","0","0.0","268","2","227.09163060043522","233.46263060043592","6.371000000000691"
"695","SUCCESS","0","9","32768","0","0.0","811","2","227.09163060043522","235.44263060043616","8.351000000000937"
"696","SUCCESS","0","3","32768","0","0.0","154","2","227.09163060043522","234.56263060043605","7.471000000000828"
"698","SUCCESS","0","0","32768","0","0.0","1531","2","227.09163060043522","236.76263060043632","9.6710000000011"
"699","SUCCESS","0","4","32768","0","0.0","105","2","227.09163060043522","235.6626306004362","8.571000000000964"
"700","SUCCESS","0","0","32768","0","0.0","349","2","227.09163060043522","240.1566306004367","13.065000000001476"
"701","SUCCESS","0","9","32768","0","0.0","992","2","227.09163060043522","235.22263060043613","8.13100000000091"
"703","SUCCESS","0","9","32768","0","0.0","1048","2","227.09163060043522","235.55263060043617","8.46100000000095"
"704","SUCCESS","0","6","32768","0","0.0","235","2","227.09163060043522","360.5108806004512","133.41925000001595"
"706","SUCCESS","0","3","32768","0","0.0","1245","2","227.09163060043522","233.90263060043597","6.811000000000746"
"707","SUCCESS","0","9","32768","0","0.0","342","2","227.09163060043522","236.10263060043624","9.011000000001019"
"709","SUCCESS","0","6","32768","0","0.0","338","2","227.09163060043522","255.4336306004385","28.34200000000328"
"710","SUCCESS","0","6","32768","0","0.0","634","2","227.09163060043522","247.51363060043752","20.4220000000023"
"712","SUCCESS","0","6","32768","0","0.0","602","2","227.09163060043522","246.09663060043744","19.005000000002212"
"713","SUCCESS","0","1","32768","0","0.0","761","2","227.09163060043522","311.45838060044514","84.36675000000992"
"714","SUCCESS","0","3","32768","0","0.0","1388","2","227.09163060043522","233.79263060043596","6.701000000000732"
"716","SUCCESS","0","0","32768","0","0.0","1862","2","227.09163060043522","236.76263060043632","9.6710000000011"
"717","SUCCESS","0","3","32768","0","0.0","1191","2","227.09163060043522","233.68263060043594","6.591000000000719"
"718","SUCCESS","0","6","32768","0","0.0","733","2","227.09163060043522","245.43663060043735","18.34500000000213"
"719","SUCCESS","0","6","32768","0","0.0","666","2","237.09263060043637","268.8356306004401","31.74300000000372"
"720","SUCCESS","0","3","32768","0","0.0","1182","2","237.09263060043637","239.82663060043666","2.734000000000293"
"721","SUCCESS","0","6","32768","0","0.0","851","2","237.09263060043637","268.72563060044007","31.633000000003705"
"722","SUCCESS","0","3","32768","0","0.0","1427","2","237.09263060043637","239.71663060043664","2.6240000000002794"
"723","SUCCESS","0","4","32768","0","0.0","1412","2","237.09263060043637","241.14663060043682","4.054000000000457"
"724","SUCCESS","0","6","32768","0","0.0","886","2","237.09263060043637","261.5791306004392","24.48650000000285"
"725","SUCCESS","0","6","32768","0","0.0","870","2","237.09263060043637","265.97563060043973","28.883000000003364"
"727","SUCCESS","0","6","32768","0","0.0","1256","2","237.09263060043637","263.2256306004394","26.133000000003022"
"730","SUCCESS","0","6","32768","0","0.0","954","2","237.09263060043637","264.1056306004395","27.01300000000313"
"731","SUCCESS","0","6","32768","0","0.0","652","2","237.09263060043637","275.6463806004409","38.553750000004555"
"732","SUCCESS","0","6","32768","0","0.0","1012","2","237.09263060043637","265.5356306004397","28.44300000000331"
"734","SUCCESS","0","6","32768","0","0.0","435","2","237.09263060043637","275.86638060044095","38.77375000000458"
"735","SUCCESS","0","0","32768","0","0.0","1675","2","237.09263060043637","247.07363060043747","9.981000000001103"
"736","SUCCESS","0","9","32768","0","0.0","1260","2","237.09263060043637","243.78663060043715","6.694000000000784"
"737","SUCCESS","0","9","32768","0","0.0","1299","2","237.09263060043637","243.89663060043716","6.804000000000798"
"738","SUCCESS","0","6","32768","0","0.0","921","2","237.09263060043637","262.5656306004393","25.47300000000294"
"739","SUCCESS","0","0","32768","0","0.0","1511","2","237.09263060043637","247.18363060043748","10.091000000001117"
"741","SUCCESS","0","6","32768","0","0.0","608","2","237.09263060043637","277.05038060044103","39.957750000004665"
"743","SUCCESS","0","4","32768","0","0.0","1329","2","237.09263060043637","241.14663060043682","4.054000000000457"
"745","SUCCESS","0","6","32768","0","0.0","1217","2","237.09263060043637","262.23563060043926","25.1430000000029"
"746","SUCCESS","0","6","32768","0","0.0","1222","2","237.09263060043637","262.4556306004393","25.363000000002927"
"747","SUCCESS","0","4","32768","0","0.0","1155","2","237.09263060043637","241.14663060043682","4.054000000000457"
"748","SUCCESS","0","9","32768","0","0.0","923","2","237.09263060043637","243.89663060043716","6.804000000000798"
