"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"66","SUCCESS","0","6","32768","0","0.0","305","2","28.152830838546812","30.365830838546806","2.212999999999994"
"67","SUCCESS","0","7","32768","0","0.0","1086","2","28.152830838546812","41.14583083854675","12.992999999999938"
"69","SUCCESS","0","9","32768","0","0.0","201","2","28.152830838546812","37.29583083854677","9.142999999999958"
"70","SUCCESS","0","0","32768","0","0.0","556","2","28.152830838546812","36.74583083854677","8.592999999999961"
"71","SUCCESS","0","1","32768","0","0.0","678","2","28.152830838546812","49.39583083854671","21.242999999999896"
"72","SUCCESS","0","2","32768","0","0.0","384","2","28.152830838546812","43.45583083854674","15.302999999999926"
"73","SUCCESS","0","3","32768","0","0.0","326","2","28.152830838546812","33.99583083854679","5.842999999999975"
"76","SUCCESS","0","6","32768","0","0.0","249","2","28.152830838546812","30.365830838546806","2.212999999999994"
"77","SUCCESS","0","7","32768","0","0.0","577","2","28.152830838546812","43.23583083854674","15.082999999999927"
"79","SUCCESS","0","9","32768","0","0.0","533","2","28.152830838546812","35.42583083854678","7.272999999999968"
"80","SUCCESS","0","0","32768","0","0.0","1730","2","28.152830838546812","36.08583083854678","7.932999999999964"
"82","SUCCESS","0","2","32768","0","0.0","1039","2","28.152830838546812","39.49583083854676","11.342999999999947"
"83","SUCCESS","0","3","32768","0","0.0","805","2","28.152830838546812","33.66583083854679","5.512999999999977"
"84","SUCCESS","0","4","32768","0","0.0","941","2","28.152830838546812","36.74583083854677","8.592999999999961"
"86","SUCCESS","0","6","32768","0","0.0","1042","2","28.152830838546812","30.145830838546807","1.992999999999995"
"87","SUCCESS","0","7","32768","0","0.0","1397","2","28.152830838546812","41.25583083854675","13.102999999999938"
"88","SUCCESS","0","8","32768","0","0.0","673","2","28.152830838546812","45.54583083854673","17.392999999999915"
"89","SUCCESS","0","9","32768","0","0.0","834","2","28.152830838546812","35.20583083854678","7.052999999999969"
"90","SUCCESS","0","0","32768","0","0.0","319","2","28.152830838546812","36.96583083854677","8.81299999999996"
"91","SUCCESS","0","1","32768","0","0.0","1113","2","28.152830838546812","48.185830838546714","20.0329999999999"
"92","SUCCESS","0","2","32768","0","0.0","939","2","39.16583083854676","54.880830838546686","15.714999999999925"
"94","SUCCESS","0","4","32768","0","0.0","1679","2","39.16583083854676","48.40583083854671","9.239999999999952"
"95","SUCCESS","0","5","32768","0","0.0","1031","2","39.16583083854676","61.241830838546655","22.075999999999894"
"96","SUCCESS","0","6","32768","0","0.0","1068","2","39.16583083854676","41.25583083854675","2.089999999999989"
"98","SUCCESS","0","8","32768","0","0.0","1435","2","39.16583083854676","65.42183083854664","26.25599999999988"
"100","SUCCESS","0","0","32768","0","0.0","931","2","39.16583083854676","45.985830838546725","6.819999999999965"
"101","SUCCESS","0","1","32768","0","0.0","1389","2","39.16583083854676","69.81533083854661","30.649499999999854"
"103","SUCCESS","0","3","32768","0","0.0","780","2","39.16583083854676","44.55583083854673","5.389999999999972"
"104","SUCCESS","0","4","32768","0","0.0","447","2","39.16583083854676","48.84583083854671","9.67999999999995"
"106","SUCCESS","0","6","32768","0","0.0","228","2","39.16583083854676","41.58583083854675","2.4199999999999875"
"108","SUCCESS","0","8","32768","0","0.0","1267","2","39.16583083854676","65.75183083854664","26.585999999999878"
"109","SUCCESS","0","9","32768","0","0.0","966","2","39.16583083854676","46.205830838546724","7.039999999999964"
"110","SUCCESS","0","0","32768","0","0.0","449","2","39.16583083854676","46.75583083854672","7.589999999999961"
"111","SUCCESS","0","1","32768","0","0.0","571","2","39.16583083854676","81.99483083854656","42.8289999999998"
"112","SUCCESS","0","2","32768","0","0.0","567","2","39.16583083854676","56.860830838546676","17.694999999999915"
"113","SUCCESS","0","3","32768","0","0.0","560","2","39.16583083854676","44.77583083854673","5.609999999999971"
"114","SUCCESS","0","4","32768","0","0.0","1589","2","39.16583083854676","48.40583083854671","9.239999999999952"
"115","SUCCESS","0","5","32768","0","0.0","1042","2","39.16583083854676","61.68183083854665","22.51599999999989"
"117","SUCCESS","0","7","32768","0","0.0","771","2","39.16583083854676","54.990830838546685","15.824999999999925"
"118","SUCCESS","0","8","32768","0","0.0","1016","2","39.16583083854676","65.31183083854664","26.14599999999988"
"119","SUCCESS","0","9","32768","0","0.0","1671","2","39.16583083854676","45.76583083854673","6.599999999999966"
"120","SUCCESS","0","0","32768","0","0.0","1442","2","39.16583083854676","45.875830838546726","6.709999999999965"
"121","SUCCESS","0","1","32768","0","0.0","1216","2","39.16583083854676","70.35983083854661","31.193999999999853"
"124","SUCCESS","0","4","32768","0","0.0","820","2","49.06583083854671","60.80183083854666","11.735999999999947"
"126","SUCCESS","0","6","32768","0","0.0","471","2","49.06583083854671","52.0208308385467","2.954999999999991"
"127","SUCCESS","0","7","32768","0","0.0","558","2","49.06583083854671","77.28783083854658","28.221999999999873"
"129","SUCCESS","0","9","32768","0","0.0","635","2","49.06583083854671","57.74083083854667","8.674999999999962"
"131","SUCCESS","0","1","32768","0","0.0","839","2","49.06583083854671","98.00283083854649","48.93699999999978"
"132","SUCCESS","0","2","32768","0","0.0","611","2","49.06583083854671","76.73783083854659","27.671999999999876"
"134","SUCCESS","0","4","32768","0","0.0","475","2","49.06583083854671","62.45183083854665","13.385999999999939"
"137","SUCCESS","0","7","32768","0","0.0","1568","2","49.06583083854671","72.00783083854661","22.9419999999999"
"138","SUCCESS","0","8","32768","0","0.0","1206","2","49.06583083854671","87.23583083854653","38.169999999999824"
"139","SUCCESS","0","9","32768","0","0.0","883","2","49.06583083854671","57.190830838546674","8.124999999999964"
"140","SUCCESS","0","0","32768","0","0.0","1679","2","49.06583083854671","55.76083083854668","6.694999999999972"
"141","SUCCESS","0","1","32768","0","0.0","1444","2","49.06583083854671","86.06483083854654","36.99899999999983"
"142","SUCCESS","0","2","32768","0","0.0","651","2","49.06583083854671","79.35783083854658","30.291999999999867"
"144","SUCCESS","0","4","32768","0","0.0","1748","2","49.06583083854671","60.03183083854666","10.965999999999951"
"147","SUCCESS","0","7","32768","0","0.0","1085","2","49.06583083854671","74.0978308385466","25.03199999999989"
"148","SUCCESS","0","8","32768","0","0.0","997","2","49.06583083854671","87.45583083854653","38.38999999999982"
"149","SUCCESS","0","9","32768","0","0.0","857","2","49.06583083854671","57.63083083854667","8.564999999999962"
"150","SUCCESS","0","0","32768","0","0.0","1704","2","49.06583083854671","55.76083083854668","6.694999999999972"
"151","SUCCESS","0","1","32768","0","0.0","1252","2","49.06583083854671","86.59433083854654","37.52849999999983"
"152","SUCCESS","0","2","32768","0","0.0","1427","2","49.06583083854671","74.2078308385466","25.14199999999989"
"153","SUCCESS","0","3","32768","0","0.0","985","2","49.06583083854671","57.41083083854667","8.344999999999963"
"154","SUCCESS","0","4","32768","0","0.0","1081","2","49.06583083854671","60.25183083854666","11.18599999999995"
"155","SUCCESS","0","5","32768","0","0.0","927","2","59.060830838546664","125.88683083854636","66.8259999999997"
"156","SUCCESS","0","6","32768","0","0.0","928","2","59.060830838546664","63.77183083854664","4.710999999999977"
"158","SUCCESS","0","8","32768","0","0.0","1817","2","59.060830838546664","105.80283083854646","46.74199999999979"
"159","SUCCESS","0","9","32768","0","0.0","539","2","59.060830838546664","67.51183083854663","8.450999999999965"
"160","SUCCESS","0","0","32768","0","0.0","1180","2","59.060830838546664","67.18183083854663","8.120999999999967"
"161","SUCCESS","0","1","32768","0","0.0","1560","2","59.060830838546664","108.88283083854644","49.821999999999775"
"164","SUCCESS","0","4","32768","0","0.0","211","2","59.060830838546664","75.52783083854659","16.466999999999928"
"165","SUCCESS","0","5","32768","0","0.0","994","2","59.060830838546664","124.56683083854637","65.5059999999997"
"166","SUCCESS","0","6","32768","0","0.0","733","2","59.060830838546664","63.88183083854664","4.820999999999977"
"167","SUCCESS","0","7","32768","0","0.0","1504","2","59.060830838546664","96.1328308385465","37.07199999999983"
"170","SUCCESS","0","0","32768","0","0.0","1057","2","59.060830838546664","67.40183083854663","8.340999999999966"
"171","SUCCESS","0","1","32768","0","0.0","886","2","59.060830838546664","123.46983083854636","64.4089999999997"
"172","SUCCESS","0","2","32768","0","0.0","870","2","59.060830838546664","89.21583083854652","30.15499999999986"
"173","SUCCESS","0","3","32768","0","0.0","440","2","59.060830838546664","71.89783083854661","12.836999999999946"
"176","SUCCESS","0","6","32768","0","0.0","1236","2","59.060830838546664","63.77183083854664","4.710999999999977"
"179","SUCCESS","0","9","32768","0","0.0","1075","2","59.060830838546664","66.96183083854663","7.900999999999968"
"180","SUCCESS","0","0","32768","0","0.0","689","2","59.060830838546664","67.51183083854663","8.450999999999965"
"181","SUCCESS","0","1","32768","0","0.0","814","2","59.060830838546664","129.4068308385465","70.34599999999985"
"182","SUCCESS","0","2","32768","0","0.0","1262","2","59.060830838546664","92.5158308385465","33.45499999999984"
"186","SUCCESS","0","6","32768","0","0.0","964","2","59.060830838546664","63.77183083854664","4.710999999999977"
"187","SUCCESS","0","7","32768","0","0.0","1415","2","59.060830838546664","97.12283083854649","38.06199999999983"
"190","SUCCESS","0","0","32768","0","0.0","1324","2","69.16183083854662","77.28783083854658","8.125999999999962"
"191","SUCCESS","0","1","32768","0","0.0","1526","2","69.16183083854662","132.12783083854666","62.96600000000004"
"194","SUCCESS","0","4","32768","0","0.0","1533","2","69.16183083854662","83.64483083854655","14.482999999999933"
"195","SUCCESS","0","5","32768","0","0.0","1279","2","69.16183083854662","151.04183083854892","81.8800000000023"
"196","SUCCESS","0","6","32768","0","0.0","839","2","69.16183083854662","73.2178308385466","4.055999999999983"
