"CloudletID","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"265","SUCCESS","5","32768","0","0.0","11400","2","282.04187500000023","1677.9901562494738","1395.9482812494734"
"266","SUCCESS","6","32768","0","0.0","18800","2","282.04187500000023","2091.2601562491873","1809.218281249187"
"267","SUCCESS","7","32768","0","0.0","10800","2","282.04187500000023","371.1001562500062","89.05828125000596"
"268","SUCCESS","8","32768","0","0.0","10800","2","282.04187500000023","458.330156250011","176.28828125001075"
"269","SUCCESS","9","32768","0","0.0","14200","2","282.04187500000023","451.5101562500112","169.468281250011"
"270","SUCCESS","0","32768","0","0.0","17200","2","282.04187500000023","361.20015625000497","79.15828125000473"
"271","SUCCESS","1","32768","0","0.0","13800","2","282.04187500000023","742.1301562500337","460.08828125003345"
"272","SUCCESS","2","32768","0","0.0","9600","2","282.04187500000023","573.7201562500212","291.678281250021"
"273","SUCCESS","3","32768","0","0.0","13200","2","282.04187500000023","670.5201562500287","388.47828125002843"
"274","SUCCESS","4","32768","0","0.0","10000","2","282.04187500000023","328.53769230769245","46.49581730769222"
"275","SUCCESS","5","32768","0","0.0","1800","2","282.04187500000023","4605.090156249992","4323.048281249992"
"276","SUCCESS","6","32768","0","0.0","17000","2","282.04187500000023","787.0101562500369","504.9682812500366"
"277","SUCCESS","7","32768","0","0.0","10400","2","282.04187500000023","3098.420156250353","2816.3782812503528"
"278","SUCCESS","8","32768","0","0.0","800","2","282.04187500000023","292.7618750000004","10.720000000000141"
"279","SUCCESS","9","32768","0","0.0","12000","2","282.04187500000023","468.2301562500122","186.18828125001198"
"280","SUCCESS","0","32768","0","0.0","15000","2","323.07015625000247","474.28015625001296","151.2100000000105"
"281","SUCCESS","1","32768","0","0.0","6600","2","323.07015625000247","454.0401562500113","130.97000000000884"
"282","SUCCESS","2","32768","0","0.0","2400","2","323.07015625000247","383.4201562500077","60.35000000000525"
"283","SUCCESS","3","32768","0","0.0","17800","2","323.07015625000247","539.7301562500186","216.6600000000161"
"284","SUCCESS","4","32768","0","0.0","17800","2","323.07015625000247","1971.0301562492073","1647.9599999992047"
"285","SUCCESS","5","32768","0","0.0","1800","2","323.07015625000247","341.07015625000247","18.0"
"286","SUCCESS","6","32768","0","0.0","6000","2","323.07015625000247","359.1101562500047","36.04000000000224"
"287","SUCCESS","7","32768","0","0.0","10400","2","323.07015625000247","567.3401562500212","244.27000000001874"
"288","SUCCESS","8","32768","0","0.0","18400","2","323.07015625000247","718.7001562500321","395.63000000002967"
"289","SUCCESS","9","32768","0","0.0","14800","2","323.07015625000247","452.06015625001106","128.9900000000086"
"290","SUCCESS","0","32768","0","0.0","5400","2","323.07015625000247","417.3001562500095","94.23000000000701"
"291","SUCCESS","1","32768","0","0.0","10200","2","323.07015625000247","456.68015625001163","133.61000000000917"
"292","SUCCESS","2","32768","0","0.0","1600","2","323.07015625000247","352.29015625000386","29.22000000000139"
"293","SUCCESS","3","32768","0","0.0","5000","2","323.07015625000247","513.5501562500161","190.48000000001366"
"294","SUCCESS","4","32768","0","0.0","12600","2","323.07015625000247","386.5001562500081","63.430000000005634"
"295","SUCCESS","5","32768","0","0.0","1600","2","323.07015625000247","372.9701562500064","49.900000000003956"
"296","SUCCESS","6","32768","0","0.0","16200","2","323.07015625000247","1909.3201562492634","1586.249999999261"
"297","SUCCESS","7","32768","0","0.0","17000","2","323.07015625000247","441.1701562500105","118.10000000000804"
"298","SUCCESS","8","32768","0","0.0","14800","2","323.07015625000247","491.4401562500151","168.37000000001262"
"299","SUCCESS","9","32768","0","0.0","9200","2","323.07015625000247","456.90015625001166","133.8300000000092"
"300","SUCCESS","0","32768","0","0.0","7800","2","323.07015625000247","385.730156250008","62.66000000000554"
"301","SUCCESS","1","32768","0","0.0","11000","2","323.07015625000247","548.9701562500189","225.90000000001646"
"302","SUCCESS","2","32768","0","0.0","3600","2","323.07015625000247","451.730156250011","128.66000000000855"
"303","SUCCESS","3","32768","0","0.0","7800","2","323.07015625000247","425.44015625000856","102.37000000000609"
"304","SUCCESS","4","32768","0","0.0","6400","2","323.07015625000247","341.73015625000255","18.660000000000082"
"305","SUCCESS","5","32768","0","0.0","4200","2","323.07015625000247","352.4001562500039","29.330000000001405"
"306","SUCCESS","6","32768","0","0.0","12000","2","323.07015625000247","514.4301562500162","191.36000000001377"
"307","SUCCESS","7","32768","0","0.0","18000","2","323.07015625000247","1518.0501562496192","1194.9799999996167"
"308","SUCCESS","8","32768","0","0.0","17800","2","323.07015625000247","5017.700156248764","4694.629999998761"
"309","SUCCESS","9","32768","0","0.0","2800","2","323.07015625000247","364.8301562500054","41.76000000000295"
"310","SUCCESS","0","32768","0","0.0","2400","2","323.07015625000247","345.03015625000296","21.96000000000049"
"311","SUCCESS","1","32768","0","0.0","1000","2","323.07015625000247","334.0301562500027","10.960000000000207"
"312","SUCCESS","2","32768","0","0.0","10800","2","323.07015625000247","4453.950156250442","4130.880000000439"
"313","SUCCESS","3","32768","0","0.0","18200","2","323.07015625000247","5765.480156246538","5442.409999996536"
"314","SUCCESS","4","32768","0","0.0","1600","2","323.07015625000247","340.0801562500034","17.010000000000957"
"315","SUCCESS","5","32768","0","0.0","11600","2","323.07015625000247","3701.9901562510518","3378.920000001049"
"316","SUCCESS","6","32768","0","0.0","1800","2","323.07015625000247","335.46015625000285","12.390000000000384"
"317","SUCCESS","7","32768","0","0.0","18600","2","323.07015625000247","1928.2401562492462","1605.1699999992438"
"318","SUCCESS","8","32768","0","0.0","13200","2","323.07015625000247","1858.6101562493095","1535.539999999307"
"319","SUCCESS","9","32768","0","0.0","11600","2","323.07015625000247","589.2301562500223","266.16000000001986"
"320","SUCCESS","0","32768","0","0.0","18200","2","367.0301562500057","510.14015625001576","143.11000000001007"
"321","SUCCESS","1","32768","0","0.0","13000","2","367.0301562500057","552.4901562500194","185.46000000001368"
"322","SUCCESS","2","32768","0","0.0","17800","2","367.0301562500057","3333.270156250625","2966.240000000619"
"323","SUCCESS","3","32768","0","0.0","14800","2","367.0301562500057","1271.3201562498436","904.289999999838"
"324","SUCCESS","4","32768","0","0.0","3000","2","367.0301562500057","382.10015625000756","15.070000000001869"
"325","SUCCESS","5","32768","0","0.0","17800","2","367.0301562500057","2726.2901562499223","2359.2599999999165"
"326","SUCCESS","6","32768","0","0.0","14200","2","367.0301562500057","569.4301562500212","202.40000000001555"
"327","SUCCESS","7","32768","0","0.0","13800","2","367.0301562500057","1189.3701562499182","822.3399999999125"
"328","SUCCESS","8","32768","0","0.0","11600","2","367.0301562500057","556.5601562500199","189.53000000001418"
"329","SUCCESS","9","32768","0","0.0","19000","2","367.0301562500057","2940.24015625017","2573.210000000164"
"330","SUCCESS","0","32768","0","0.0","11400","2","367.0301562500057","428.63015625000895","61.60000000000326"
"331","SUCCESS","1","32768","0","0.0","12600","2","367.0301562500057","600.5601562500237","233.53000000001805"
"332","SUCCESS","2","32768","0","0.0","14600","2","367.0301562500057","1310.0401562498084","943.0099999998027"
"333","SUCCESS","3","32768","0","0.0","18600","2","367.0301562500057","656.0001562500273","288.9700000000216"
"334","SUCCESS","4","32768","0","0.0","4800","2","367.0301562500057","1937.7001562492376","1570.669999999232"
"335","SUCCESS","5","32768","0","0.0","600","2","367.0301562500057","370.5501562500061","3.5200000000004366"
"336","SUCCESS","6","32768","0","0.0","2000","2","367.0301562500057","428.960156250009","61.930000000003304"
"337","SUCCESS","7","32768","0","0.0","1400","2","367.0301562500057","381.4401562500075","14.410000000001787"
"338","SUCCESS","8","32768","0","0.0","18200","2","367.0301562500057","1494.7301562496405","1127.6999999996347"
"339","SUCCESS","9","32768","0","0.0","5200","2","367.0301562500057","478.02015625001343","110.99000000000774"
"340","SUCCESS","0","32768","0","0.0","5200","2","367.0301562500057","394.7501562500067","27.720000000000994"
"341","SUCCESS","1","32768","0","0.0","1800","2","367.0301562500057","401.4601562500075","34.430000000001826"
"342","SUCCESS","2","32768","0","0.0","12400","2","367.0301562500057","2518.500156249682","2151.469999999676"
"343","SUCCESS","3","32768","0","0.0","19600","2","367.0301562500057","1239.2001562498729","872.1699999998672"
"344","SUCCESS","4","32768","0","0.0","4200","2","367.0301562500057","383.0901562500077","16.060000000001992"
"345","SUCCESS","5","32768","0","0.0","12400","2","367.0301562500057","436.2201562500099","69.1900000000042"
"346","SUCCESS","6","32768","0","0.0","4200","2","367.0301562500057","402.45015625000764","35.42000000000195"
"347","SUCCESS","7","32768","0","0.0","12800","2","367.0301562500057","664.800156250028","297.77000000002226"
"348","SUCCESS","8","32768","0","0.0","19800","2","367.0301562500057","3059.7001562503083","2692.6700000003025"
"349","SUCCESS","9","32768","0","0.0","5000","2","367.0301562500057","593.6301562500229","226.6000000000172"
"350","SUCCESS","0","32768","0","0.0","4200","2","367.0301562500057","402.2301562500076","35.20000000000192"
"351","SUCCESS","1","32768","0","0.0","600","2","367.0301562500057","375.2801562500067","8.250000000001023"
"352","SUCCESS","2","32768","0","0.0","18400","2","367.0301562500057","1315.6501562498033","948.6199999997976"
"353","SUCCESS","3","32768","0","0.0","4800","2","367.0301562500057","4873.930156249192","4506.899999999187"
"354","SUCCESS","4","32768","0","0.0","1800","2","367.0301562500057","377.480156250007","10.450000000001296"
"355","SUCCESS","5","32768","0","0.0","14800","2","367.0301562500057","447.00015625001123","79.97000000000554"
"356","SUCCESS","6","32768","0","0.0","12400","2","367.0301562500057","642.2501562500267","275.22000000002106"
"357","SUCCESS","7","32768","0","0.0","6400","2","367.0301562500057","4991.190156248843","4624.1599999988375"
"358","SUCCESS","8","32768","0","0.0","19400","2","367.0301562500057","983.140156250051","616.1100000000453"
"359","SUCCESS","9","32768","0","0.0","13600","2","367.0301562500057","686.3601562500306","319.33000000002494"
"360","SUCCESS","0","32768","0","0.0","9600","2","367.0301562500057","465.5901562500119","98.5600000000062"
"361","SUCCESS","1","32768","0","0.0","15600","2","367.0301562500057","2912.9601562501384","2545.9300000001326"
"362","SUCCESS","2","32768","0","0.0","18000","2","367.0301562500057","596.1601562500232","229.1300000000175"
"363","SUCCESS","3","32768","0","0.0","15200","2","367.0301562500057","874.6801562500422","507.65000000003647"
"364","SUCCESS","4","32768","0","0.0","7200","2","407.0701562500082","1919.1101562492545","1512.0399999992462"
"365","SUCCESS","5","32768","0","0.0","15200","2","407.0701562500082","689.330156250031","282.2600000000228"
"366","SUCCESS","6","32768","0","0.0","11600","2","407.0701562500082","504.9701562500151","97.90000000000691"
"367","SUCCESS","7","32768","0","0.0","17800","2","407.0701562500082","3760.84015625112","3353.770000001112"
"368","SUCCESS","8","32768","0","0.0","4800","2","407.0701562500082","525.3201562500176","118.25000000000938"
"369","SUCCESS","9","32768","0","0.0","16000","2","407.0701562500082","606.2801562500244","199.21000000001624"
"370","SUCCESS","0","32768","0","0.0","4000","2","407.0701562500082","431.82015625000935","24.750000000001137"
"371","SUCCESS","1","32768","0","0.0","2800","2","407.0701562500082","719.3601562500322","312.290000000024"
"372","SUCCESS","2","32768","0","0.0","3200","2","407.0701562500082","545.8901562500185","138.82000000001034"
"373","SUCCESS","3","32768","0","0.0","9000","2","407.0701562500082","5335.930156247817","4928.859999997809"
"374","SUCCESS","4","32768","0","0.0","19600","2","407.0701562500082","623.2201562500252","216.15000000001697"
"375","SUCCESS","5","32768","0","0.0","16400","2","407.0701562500082","538.5201562500184","131.45000000001022"
"376","SUCCESS","6","32768","0","0.0","1000","2","407.0701562500082","434.5701562500097","27.500000000001478"
"377","SUCCESS","7","32768","0","0.0","15400","2","407.0701562500082","883.1501562500432","476.080000000035"
"378","SUCCESS","8","32768","0","0.0","13000","2","407.0701562500082","594.180156250023","187.11000000001474"
"379","SUCCESS","9","32768","0","0.0","5800","2","407.0701562500082","578.3401562500218","171.27000000001357"
"380","SUCCESS","0","32768","0","0.0","4000","2","407.0701562500082","450.19015625001106","43.12000000000285"
"381","SUCCESS","1","32768","0","0.0","5000","2","407.0701562500082","499.80015625001613","92.73000000000792"
"382","SUCCESS","2","32768","0","0.0","17200","2","407.0701562500082","913.5101562500445","506.44000000003626"
"383","SUCCESS","3","32768","0","0.0","16400","2","407.0701562500082","1738.8201562494185","1331.7499999994102"
"384","SUCCESS","4","32768","0","0.0","19000","2","407.0701562500082","556.6701562500199","149.60000000001168"
"385","SUCCESS","5","32768","0","0.0","11000","2","407.0701562500082","2164.520156249272","1757.4499999992638"
"386","SUCCESS","6","32768","0","0.0","12000","2","407.0701562500082","537.8601562500183","130.79000000001014"
"387","SUCCESS","7","32768","0","0.0","7000","2","407.0701562500082","480.2201562500137","73.15000000000549"
"388","SUCCESS","8","32768","0","0.0","5400","2","407.0701562500082","604.3001562500242","197.230000000016"
"389","SUCCESS","9","32768","0","0.0","7600","2","407.0701562500082","515.3101562500163","108.24000000000814"
"390","SUCCESS","0","32768","0","0.0","10600","2","407.0701562500082","474.83015625001303","67.76000000000482"
"391","SUCCESS","1","32768","0","0.0","16000","2","407.0701562500082","692.3001562500314","285.23000000002315"
"392","SUCCESS","2","32768","0","0.0","400","2","407.0701562500082","429.070156250009","22.000000000000796"
"393","SUCCESS","3","32768","0","0.0","11800","2","407.0701562500082","1408.0501562497193","1000.979999999711"
"394","SUCCESS","4","32768","0","0.0","9400","2","407.0701562500082","470.3201562500125","63.25000000000426"
"395","SUCCESS","5","32768","0","0.0","7600","2","407.0701562500082","2672.1701562498597","2265.0999999998517"
"396","SUCCESS","6","32768","0","0.0","16600","2","407.0701562500082","556.0101562500198","148.9400000000116"
"397","SUCCESS","7","32768","0","0.0","17800","2","407.0701562500082","595.7201562500231","188.65000000001493"
"398","SUCCESS","8","32768","0","0.0","7800","2","407.0701562500082","535.7701562500181","128.70000000000988"
"399","SUCCESS","9","32768","0","0.0","5000","2","407.0701562500082","563.1601562500207","156.09000000001248"
"400","SUCCESS","0","32768","0","0.0","19000","2","407.0701562500082","520.260156250017","113.19000000000875"
"401","SUCCESS","1","32768","0","0.0","1400","2","407.0701562500082","437.8701562500101","30.800000000001887"
"402","SUCCESS","2","32768","0","0.0","5600","2","407.0701562500082","542.4801562500181","135.41000000000992"
"403","SUCCESS","3","32768","0","0.0","14000","2","407.0701562500082","1469.5401562496634","1062.469999999655"
"404","SUCCESS","4","32768","0","0.0","3800","2","445.020156250011","492.54015625001523","47.520000000004245"
"405","SUCCESS","5","32768","0","0.0","12600","2","445.020156250011","605.9501562500244","160.93000000001342"
"406","SUCCESS","6","32768","0","0.0","800","2","445.020156250011","452.3901562500111","7.370000000000118"
"407","SUCCESS","7","32768","0","0.0","13200","2","445.020156250011","1210.380156249899","765.359999999888"
"408","SUCCESS","8","32768","0","0.0","6600","2","445.020156250011","894.3701562500446","449.3500000000336"
"409","SUCCESS","9","32768","0","0.0","9800","2","445.020156250011","1578.880156249564","1133.8599999995529"
"410","SUCCESS","0","32768","0","0.0","1000","2","445.020156250011","457.8901562500118","12.8700000000008"
"411","SUCCESS","1","32768","0","0.0","9000","2","445.020156250011","639.1701562500264","194.15000000001538"
"412","SUCCESS","2","32768","0","0.0","20000","2","445.020156250011","3846.530156251219","3401.510000001208"
"413","SUCCESS","3","32768","0","0.0","9400","2","445.020156250011","603.2001562500241","158.18000000001308"
"414","SUCCESS","4","32768","0","0.0","10200","2","445.020156250011","507.3901562500154","62.37000000000444"
"415","SUCCESS","5","32768","0","0.0","3600","2","445.020156250011","473.51015625001287","28.490000000001885"
"416","SUCCESS","6","32768","0","0.0","9400","2","445.020156250011","1238.8701562498732","793.8499999998621"
"417","SUCCESS","7","32768","0","0.0","11400","2","445.020156250011","6245.19015624511","5800.1699999951"
"418","SUCCESS","8","32768","0","0.0","1400","2","445.020156250011","522.0201562500172","77.0000000000062"
"419","SUCCESS","9","32768","0","0.0","1400","2","445.020156250011","599.0201562500235","154.00000000001256"
"420","SUCCESS","0","32768","0","0.0","16400","2","445.020156250011","856.2001562500415","411.1800000000305"
"421","SUCCESS","1","32768","0","0.0","18000","2","445.020156250011","1500.1201562496356","1055.0999999996245"
"422","SUCCESS","2","32768","0","0.0","2200","2","445.020156250011","495.07015625001554","50.05000000000456"
"423","SUCCESS","3","32768","0","0.0","7000","2","445.020156250011","1381.4301562497435","936.4099999997325"
"424","SUCCESS","4","32768","0","0.0","14800","2","445.020156250011","528.510156250018","83.490000000007"
"425","SUCCESS","5","32768","0","0.0","4400","2","445.020156250011","506.2901562500153","61.2700000000043"
"426","SUCCESS","6","32768","0","0.0","17800","2","445.020156250011","618.9301562500247","173.91000000001367"
"427","SUCCESS","7","32768","0","0.0","11600","2","445.020156250011","5277.190156247992","4832.169999997981"
"428","SUCCESS","8","32768","0","0.0","18000","2","445.020156250011","781.0701562500371","336.05000000002616"
"429","SUCCESS","9","32768","0","0.0","13200","2","445.020156250011","814.0701562500391","369.0500000000281"
"430","SUCCESS","0","32768","0","0.0","12400","2","445.020156250011","522.7901562500173","77.77000000000629"
"431","SUCCESS","1","32768","0","0.0","12400","2","445.020156250011","1540.4901562495988","1095.4699999995878"
"432","SUCCESS","2","32768","0","0.0","200","2","445.020156250011","456.02015625001155","11.000000000000568"
"433","SUCCESS","3","32768","0","0.0","19400","2","445.020156250011","2303.8901562494334","1858.8699999994224"
"434","SUCCESS","4","32768","0","0.0","1600","2","445.020156250011","459.76015625001116","14.74000000000018"
"435","SUCCESS","5","32768","0","0.0","3400","2","445.020156250011","599.6801562500236","154.66000000001264"
"436","SUCCESS","6","32768","0","0.0","17400","2","445.020156250011","632.1301562500255","187.1100000000145"
"437","SUCCESS","7","32768","0","0.0","9600","2","445.020156250011","2324.6801562494575","1879.6599999994464"
"438","SUCCESS","8","32768","0","0.0","14600","2","445.020156250011","1762.0301562493974","1317.0099999993863"
"439","SUCCESS","9","32768","0","0.0","800","2","445.020156250011","476.70015625001326","31.68000000000228"
"440","SUCCESS","0","32768","0","0.0","1200","2","445.020156250011","486.7101562500145","41.69000000000352"
"441","SUCCESS","1","32768","0","0.0","6400","2","445.020156250011","527.9601562500179","82.94000000000693"
"443","SUCCESS","3","32768","0","0.0","14200","2","445.020156250011","3274.9701562505575","2829.9500000005464"
"444","SUCCESS","4","32768","0","0.0","17200","2","487.04015625001455","692.8501562500309","205.81000000001632"
"445","SUCCESS","5","32768","0","0.0","10400","2","487.04015625001455","654.9001562500281","167.86000000001354"
"446","SUCCESS","6","32768","0","0.0","14200","2","487.04015625001455","671.1801562500287","184.1400000000142"
"447","SUCCESS","7","32768","0","0.0","3600","2","487.04015625001455","605.0701562500243","118.03000000000975"
"448","SUCCESS","8","32768","0","0.0","8400","2","487.04015625001455","601.7701562500239","114.73000000000934"
"449","SUCCESS","9","32768","0","0.0","5400","2","487.04015625001455","713.7501562500315","226.71000000001698"
"450","SUCCESS","0","32768","0","0.0","12200","2","487.04015625001455","592.0901562500227","105.05000000000814"
"451","SUCCESS","1","32768","0","0.0","13000","2","487.04015625001455","4214.370156251155","3727.3300000011404"
"453","SUCCESS","3","32768","0","0.0","16600","2","487.04015625001455","2447.000156249599","1959.9599999995844"
"454","SUCCESS","4","32768","0","0.0","19600","2","487.04015625001455","633.5601562500257","146.52000000001112"
"455","SUCCESS","5","32768","0","0.0","18000","2","487.04015625001455","777.9901562500368","290.9500000000222"
"456","SUCCESS","6","32768","0","0.0","17800","2","487.04015625001455","3740.160156251096","3253.1200000010813"
"457","SUCCESS","7","32768","0","0.0","17000","2","487.04015625001455","1671.7201562494795","1184.679999999465"
"458","SUCCESS","8","32768","0","0.0","800","2","487.04015625001455","505.5201562500152","18.480000000000643"
"459","SUCCESS","9","32768","0","0.0","14800","2","487.04015625001455","1346.3401562497754","859.2999999997609"
"460","SUCCESS","0","32768","0","0.0","20000","2","487.04015625001455","1050.3301562500446","563.2900000000301"
"461","SUCCESS","1","32768","0","0.0","4000","2","487.04015625001455","555.1301562500197","68.09000000000515"
"462","SUCCESS","2","32768","0","0.0","19400","2","487.04015625001455","2154.840156249261","1667.7999999992462"
"463","SUCCESS","3","32768","0","0.0","6200","2","487.04015625001455","6278.85015624501","5791.809999994995"
"464","SUCCESS","4","32768","0","0.0","14800","2","487.04015625001455","650.7201562500276","163.68000000001302"
"465","SUCCESS","5","32768","0","0.0","18000","2","487.04015625001455","5022.54015624875","4535.499999998735"
"466","SUCCESS","6","32768","0","0.0","7200","2","487.04015625001455","599.4601562500236","112.42000000000905"
"467","SUCCESS","7","32768","0","0.0","14600","2","487.04015625001455","817.7001562500395","330.660000000025"
"468","SUCCESS","8","32768","0","0.0","20000","2","487.04015625001455","790.0901562500372","303.0500000000227"
"469","SUCCESS","9","32768","0","0.0","16200","2","487.04015625001455","1710.1101562494446","1223.06999999943"
"470","SUCCESS","0","32768","0","0.0","13200","2","487.04015625001455","2521.9101562496858","2034.869999999671"
"471","SUCCESS","1","32768","0","0.0","12800","2","487.04015625001455","1878.5201562492914","1391.479999999277"
"472","SUCCESS","2","32768","0","0.0","11200","2","487.04015625001455","685.3701562500305","198.33000000001596"
"473","SUCCESS","3","32768","0","0.0","6800","2","487.04015625001455","1155.0501562499494","668.0099999999348"
"474","SUCCESS","4","32768","0","0.0","18400","2","487.04015625001455","2997.990156250237","2510.950000000222"
"475","SUCCESS","5","32768","0","0.0","9000","2","487.04015625001455","649.6201562500274","162.5800000000129"
"476","SUCCESS","6","32768","0","0.0","19400","2","487.04015625001455","2602.6501562497792","2115.6099999997646"
"477","SUCCESS","7","32768","0","0.0","10400","2","487.04015625001455","610.1301562500249","123.09000000001038"
"478","SUCCESS","8","32768","0","0.0","4000","2","487.04015625001455","905.0401562500446","418.00000000003"
"479","SUCCESS","9","32768","0","0.0","4000","2","487.04015625001455","587.9101562500222","100.87000000000762"
"480","SUCCESS","0","32768","0","0.0","4200","2","487.04015625001455","512.450156250016","25.410000000001446"
"481","SUCCESS","1","32768","0","0.0","14600","2","487.04015625001455","2577.35015624975","2090.3099999997353"
"482","SUCCESS","2","32768","0","0.0","3800","2","487.04015625001455","541.9301562500183","54.89000000000374"
"483","SUCCESS","3","32768","0","0.0","14400","2","487.04015625001455","1792.5001562493696","1305.4599999993552"
"484","SUCCESS","4","32768","0","0.0","7200","2","529.060156250018","606.2801562500244","77.2200000000064"
"485","SUCCESS","5","32768","0","0.0","13200","2","529.060156250018","4178.2901562512625","3649.2300000012447"
"486","SUCCESS","6","32768","0","0.0","5800","2","529.060156250018","2540.170156249707","2011.1099999996889"
"487","SUCCESS","7","32768","0","0.0","6400","2","529.060156250018","679.6501562500298","150.59000000001174"
"488","SUCCESS","8","32768","0","0.0","3400","2","529.060156250018","622.010156250025","92.95000000000698"
"489","SUCCESS","9","32768","0","0.0","13600","2","529.060156250018","1684.9201562494675","1155.8599999994494"
"490","SUCCESS","0","32768","0","0.0","2000","2","529.060156250018","551.1701562500192","22.11000000000115"
"491","SUCCESS","1","32768","0","0.0","2000","2","529.060156250018","559.5301562500202","30.470000000002187"
"492","SUCCESS","2","32768","0","0.0","3600","2","529.060156250018","2471.970156249628","1942.90999999961"
"493","SUCCESS","3","32768","0","0.0","5600","2","529.060156250018","1735.7401562494213","1206.6799999994032"
"494","SUCCESS","4","32768","0","0.0","10000","2","529.060156250018","649.8401562500275","120.78000000000941"
"495","SUCCESS","5","32768","0","0.0","3000","2","529.060156250018","3712.7701562510642","3183.710000001046"
"496","SUCCESS","6","32768","0","0.0","10800","2","529.060156250018","1406.9501562497203","877.8899999997022"
"497","SUCCESS","7","32768","0","0.0","2000","2","529.060156250018","1499.7901562496359","970.7299999996178"
"498","SUCCESS","8","32768","0","0.0","2800","2","529.060156250018","566.3501562500211","37.29000000000303"
"499","SUCCESS","9","32768","0","0.0","2000","2","529.060156250018","572.2901562500216","43.23000000000354"
"500","SUCCESS","0","32768","0","0.0","10000","2","529.060156250018","610.9001562500245","81.8400000000064"
"501","SUCCESS","1","32768","0","0.0","600","2","529.060156250018","580.5401562500213","51.4800000000032"
"502","SUCCESS","2","32768","0","0.0","13800","2","529.060156250018","889.750156250044","360.690000000026"
"503","SUCCESS","3","32768","0","0.0","6200","2","529.060156250018","650.0601562500275","121.00000000000944"
"504","SUCCESS","4","32768","0","0.0","2200","2","529.060156250018","631.1401562500254","102.08000000000732"
"505","SUCCESS","5","32768","0","0.0","12000","2","529.060156250018","4046.2901562514503","3517.230000001432"
"506","SUCCESS","6","32768","0","0.0","4600","2","529.060156250018","588.6801562500223","59.62000000000421"
"507","SUCCESS","7","32768","0","0.0","14600","2","529.060156250018","772.6001562500367","243.5400000000186"
"508","SUCCESS","8","32768","0","0.0","4000","2","529.060156250018","638.5101562500263","109.45000000000823"
"509","SUCCESS","9","32768","0","0.0","16200","2","529.060156250018","808.5701562500386","279.51000000002057"
"510","SUCCESS","0","32768","0","0.0","11000","2","529.060156250018","634.5501562500258","105.49000000000774"
"511","SUCCESS","1","32768","0","0.0","3400","2","529.060156250018","598.8001562500235","69.74000000000547"
"512","SUCCESS","2","32768","0","0.0","11800","2","529.060156250018","5355.180156247759","4826.119999997742"
"513","SUCCESS","3","32768","0","0.0","13600","2","529.060156250018","5596.85015624704","5067.789999997022"
"514","SUCCESS","4","32768","0","0.0","13600","2","529.060156250018","755.4401562500345","226.38000000001648"
"515","SUCCESS","5","32768","0","0.0","6000","2","529.060156250018","1122.7101562499788","593.6499999999608"
"516","SUCCESS","6","32768","0","0.0","5400","2","529.060156250018","603.7501562500241","74.69000000000608"
"517","SUCCESS","7","32768","0","0.0","4200","2","529.060156250018","649.1801562500276","120.12000000000955"
"518","SUCCESS","8","32768","0","0.0","16200","2","529.060156250018","793.7201562500368","264.6600000000187"
"519","SUCCESS","9","32768","0","0.0","6400","2","529.060156250018","676.6801562500294","147.62000000001137"
"520","SUCCESS","0","32768","0","0.0","5000","2","529.060156250018","557.44015625002","28.380000000001928"
"521","SUCCESS","1","32768","0","0.0","6000","2","529.060156250018","1030.1101562500487","501.05000000003065"
"523","SUCCESS","3","32768","0","0.0","6600","2","529.060156250018","703.9601562500322","174.9000000000142"
"524","SUCCESS","4","32768","0","0.0","11400","2","567.0101562500212","683.9401562500303","116.93000000000916"
"525","SUCCESS","5","32768","0","0.0","5400","2","567.0101562500212","999.9701562500513","432.96000000003016"
"526","SUCCESS","6","32768","0","0.0","1000","2","567.0101562500212","585.3801562500219","18.370000000000687"
"527","SUCCESS","7","32768","0","0.0","2000","2","567.0101562500212","622.010156250025","55.000000000003865"
"528","SUCCESS","8","32768","0","0.0","16800","2","567.0101562500212","1607.7001562495377","1040.6899999995167"
"529","SUCCESS","9","32768","0","0.0","2400","2","567.0101562500212","608.2601562500247","41.250000000003524"
"530","SUCCESS","0","32768","0","0.0","14000","2","567.0101562500212","2004.8001562491766","1437.7899999991555"
"531","SUCCESS","1","32768","0","0.0","13200","2","567.0101562500212","808.6801562500386","241.67000000001747"
"532","SUCCESS","2","32768","0","0.0","7000","2","567.0101562500212","2148.130156249253","1581.1199999992318"
"533","SUCCESS","3","32768","0","0.0","16400","2","567.0101562500212","1011.6301562500528","444.6200000000316"
"534","SUCCESS","4","32768","0","0.0","6600","2","567.0101562500212","637.0801562500261","70.07000000000494"
"535","SUCCESS","5","32768","0","0.0","16600","2","567.0101562500212","2862.1401562500796","2295.1300000000583"
"536","SUCCESS","6","32768","0","0.0","2200","2","567.0101562500212","600.0101562500237","33.0000000000025"
"537","SUCCESS","7","32768","0","0.0","7000","2","567.0101562500212","3061.5701562503104","2494.560000000289"
"538","SUCCESS","8","32768","0","0.0","3800","2","567.0101562500212","618.9301562500247","51.92000000000348"
"539","SUCCESS","9","32768","0","0.0","3200","2","567.0101562500212","1687.1201562494655","1120.1099999994444"
"540","SUCCESS","0","32768","0","0.0","800","2","567.0101562500212","576.8001562500216","9.790000000000418"
